,id,序号,故障发现（确认）时间,通知省级调度时间（运检中心）,故障开始时间,故障监测确认时间,故障结束时间,单位简称,影响对象,部署类型,异常类型,异常类型细项,问题现象,故障组件,形成原因,形成原因细类,原因分析,故障处理过程,整改措施,整改措施是否落实,整改措施佐证材料,故障时长（小时）,故障时长（分钟）,风险事例等级,监控发现方式,有无用户申告,调度联系单,紧急抢修,考核数据,有无停运,早会PPT,简报,周报,早会短信,月份,日期,时刻,是否工作日,是否工作时段,是否提交故障报告,故障报告第一次提交时间,故障报告合格时间,报告提交时长（小时）,报告合格时间（小时）,故障短信,连接,是否按时提交正式报告,中断时间分布,监控发现方式细类,是否办结,是否因业务量大,是否典型
467,869,263.0,,,2016-04-01 18:55:10,,2016-04-01 20:35:10,英大证券,ERP系统,二级部署,信息系统运行异常,网络非计划停运,4月1日18:55-20:35国网英大证券ERP系统监控状态异常，期间，系统URL探测、健康运行时长及在线用户数指标中断。,网络,运行维护不当,运营商网络问题,"经查，由于中电飞华对国网信息中心机房电源改造,影响英大证券运行的线路，导致英大证券与国网级联中断，从而造成ERP和协同办公系统IMS各项指标异常。经手动切换至备份线路后，系统各项指标恢复正常。",手动切换至备份线路,0,,,1.66666666668607,100.000000001164,0,IMS监控,无,0,有,0,有,有,有,有,无,4月,01,,0,0,0,,,,,,,,18,时长与用户数异常URL异常,是,否,0
468,870,264.0,,,2016-04-01 10:05:10,,2016-04-01 13:40:10,四川,应急指挥,二级部署,信息系统运行异常,信息系统侧IMS接口非计划不可用,4月1日10：05-13:40，国网信通调度监控发现国网四川电力应急指挥系统监控状态异常，期间，URL探测指标中断，健康运行时长和在线用户数指标正常。,应用软件,运行维护不当,应用节点配置不合理,经查，由于配置文件与探测取数接口的系统名称配置字段不一致，导致业务探测指标入库失败，经重新配置系统名称字段后，探测指标恢复正常。,重新配置系统名称字段,0,,,3.58333333331393,214.999999998836,0,IMS监控,无,有,0,0,无,有,有,有,无,4月,01,,0,0,是,,,,,,,,10,时长与用户数正常URL异常,是,0,0
469,871,265.0,,,2016-04-01 09:05:10,,2016-04-01 10:10:10,四川,应急管理,二级部署,信息系统运行异常,IMS数据级联贯通非计划中断,4月1日09:05-10:10，国网四川电力应急管理系统监控状态异常。期间，系统在线用户数和URL探测异常，健康运行时长指标正常。,中间件,运行维护不当,检修操作不当,经查，由于前期误将应急管理系统URL探测地址配成远程培训URL探测地址，因此在当日开展远程培训系统一级检修时，造成应急管理系统监控指标异常。,0,0,,,1.08333333337214,65.0000000023283,0,IMS监控,无,0,有,0,无,有,有,有,无,4月,01,,0,0,0,,,,,,,,9,时长正常用户数与URL异常,是,0,0
470,872,266.0,,,2016-04-01 17:15:10,,2016-04-01 18:30:10,福建,IMS系统,二级部署,信息系统运行异常,网络非计划停运,4月1日17:15-18:30，国网信通调度监控发现国网福建电力所有系统监控状态异常，期间所有系统URL探测指标中断，健康运行时长和在线用户数指标中断,网络,运行维护不当,网络配置不合理,0,0,0,,,1.25000000005821,75.0000000034925,0,IMS监控,无,有,0,0,无,有,有,有,无,4月,01,,0,0,0,,,,,,,,17,时长与用户数异常URL异常,0,0,0
471,873,267.0,,,2016-04-03 06:40:10,,2016-04-03 07:00:10,上海,营销基础,二级部署,信息系统监控接口异常,信息系统侧IMS接口非计划不可用,4月3日06:40-07:00，国网上海电力营销基础数据平台系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常。,主机,运行维护不当,线程满,经查，原因为基础数据平台当日对八大系统进行数据抽取且数据量高达10TB，大量的数据吞吐产生的审计文件导致操作系统磁盘空间不足，造成指标中断。将过期审计文件清理完毕后，系统指标恢复正常。,清理过期的审计文件,0,,,0.333333333372138,20.0000000023283,0,IMS监控,无,0,0,0,无,有,有,有,无,4月,03,,0,0,是,,,,,,,,6,时长与用户数异常URL正常,是,是,0
472,874,268.0,,,2016-04-04 16:00:10,,2016-04-04 17:10:10,英大证券,ERP系统,二级部署,信息系统运行异常,网络非计划停运,4月4日16:00-17:10，国网英大证券ERP系统，协同办公系统监控状态异常。期间，ERP系统健康运行时长及在线用户数指标中断；协同办公系统健康运行时长、在线用户数及URL探测指标中断。,网络,运行维护不当,运营商网络问题,"经查，由于中电飞华对国网信息中心机房电源改造,影响英大证券运行的线路，导致英大证券与国网级联中断，从而造成ERP和协同办公系统IMS各项指标异常。经手动切换至备份线路后，系统各项指标恢复正常。",手动切换至备份线路,0,,,1.16666666662786,69.9999999976717,0,IMS监控,无,0,有,0,有,有,有,有,无,4月,04,,0,0,0,,,,,,,,16,时长与用户数异常URL异常,是,否,0
473,875,269.0,,,2016-04-04 23:10:10,,2016-04-04 23:40:10,陕西,IMS系统,二级部署,信息系统运行异常,系统部分功能非计划不可用,4月4日23:10-23:40，国网信通调度监控发现国网陕西电力所有系统监控状态异常。期间，所有系统健康运行时长及在线用户数指标中断，URL探测异常,数据库软件,软件设计缺陷,不释放数据库连接,"经查故障原因为IMSV3定时任务中运行特殊SQL语句造成大量进程GC buffer busy等待事件，且，IMS每整点采集各业务系统登录用户明细数据，并对大对象（LOB）表PERFORMANCEDBA.BSLOGINROLL5MIN 
进行批量操作，造成多个进程等待响应，多进程资源争用，数据库进程互锁不断增多，数据库整体性能逐渐降低，两个数据库实例上IMS各业务进程严重积压，最终造成数据库夯死，总线服务数据无法入库，IMS指标全面报红。重启数据库结点1和结点2，系统指标恢复正常。
",重启数据节点,0,,,0.500000000058208,30.0000000034925,0,IMS监控,无,0,0,0,无,有,有,有,无,4月,04,,0,0,0,,,,,,,,23,时长与用户数异常URL异常,是,否,0
474,876,270.0,,,2016-04-04 21:00:10,,2016-04-04 22:33:10,国网信通,绩效管理,二级部署,信息系统运行异常,系统部分功能非计划不可用,"4月4日21:00，国网信通调度接到用户申告信通公司绩效管理系统无法访问。
",应用软件,运行维护不当,内存溢出,应用节点内存溢出。,重新部署程序包后，系统恢复正常。,0,,,1.54999999998836,92.9999999993015,0,无告警,有,0,0,0,有,有,无,无,有,4月,04,,0,0,0,,,,,,,,21,用户申告,0,0,0
475,877,271.0,,,2016-04-05 03:10:10,,2016-04-05 04:00:10,四川,海量数据,二级部署,信息系统运行异常,不影响用户使用但系统有告警,4月5日03:10-04:00，国网信通调度监控发现国网四川电力海量数据平台系统监控异常。期间，系统URL探测异常，健康运行时长及在线用户数指标正常,未查清,软件设计缺陷,代码逻辑缺陷,经查，线程源代码质量问题造成线程非正常关闭，报出“memory leak.”错误。重启服务器后系统恢复正常。,重启服务器,0,,,0.833333333430346,50.0000000058208,0,IMS监控,无,0,0,0,无,有,有,有,无,4月,05,,0,0,0,,,,,,,,3,时长与用户数正常URL异常,是,否,0
476,878,272.0,,,2016-04-05 02:45:10,,2016-04-05 03:15:10,国网信通,数据交换,0,信息系统运行异常,不影响用户使用但系统有告警,4月5日2:45，国网信通调度监控发现总部数据交换系统URL探测异常，IMS健康运行时长及在线用户数指标正常。3:15，经依次重启所有应用节点后系统恢复正常,应用软件,运行维护不当,内存溢出,总部数据交换系统内存不足，导致应用节点服务不可用，进而影响URL探测异常。,重启所有应用节点。,计划后续通过检修更改内存设置。,,,0.500000000058208,30.0000000034925,0,IMS监控,无,0,0,0,有,有,有,有,有,4月,05,,0,0,0,,,,,,,,2,时长与用户数正常URL异常,0,0,0
477,879,273.0,,,2016-04-05 13:15:10,,2016-04-05 13:35:10,河南,统一监控,二级部署,信息系统运行异常,不影响用户使用但系统有告警,4月5日13:15-13:35，国网河南电力统一监控系统监控状态异常。期间，系统健康运行时长指标中断，URL探测指标正常。,数据库软件,运行维护不当,cpu负载高,经查，统一监控系统数据库为单机部署，厂商对系统导入用户终端信息，短时数据量过大造成数据库进程与数据文件出现I/O堵塞，导致数据库进程挂起一直在等待。,重启后，系统恢复正常。,与厂商沟通双机方案，将单机改造为双机数据库。,,,0.333333333372138,20.0000000023283,0,IMS监控,无,0,0,0,无,有,有,有,无,4月,05,,0,0,0,,,,,,,,13,时长与用户数异常URL正常,是,是,0
478,880,274.0,,,2016-04-05 21:00:10,,2016-04-05 21:22:10,国网信通,信息外网,0,信息系统运行异常,系统部分功能非计划不可用,4月5日21:00，国网信通调度监控发现在开展亦庄外网二期负载均衡设备版本升级的二级检修过程中，统一权限及基建管控系统无法访问。,网络,运行维护不当,检修操作不当,负载均衡升级新版本后，设备内部节点健康检测机制改变，统一权限系统认证和接口模块节点健康检测无法正常通过，从而影响统一权限及基建管控系统正常运行。,运检中心进行检修回退，系统恢复正常。,加强监控和应急处置。,,,0.366666666639503,21.9999999983702,0,专业网管监控,无,0,0,0,无,有,无,无,无,4月,05,,0,0,0,,,,,,,,21,其他监控工具发现,是,0,0
479,881,275.0,,,2016-04-06 08:03:10,,2016-04-06 09:04:10,国网信通,企业门户,0,信息系统运行异常,系统部分功能非计划不可用,4月6日8:03，国网信通调度接到7186申告，用户登录总部企业门户后系统报错。9:04，经重启资源目录后，系统访问恢复正常,应用软件,设备日常损坏,硬盘,一台认证目录服务器的磁盘损坏，引起认证目录数据产生异常，但服务仍在运行，IDS服务器和门户应用服务器在获取认证目录信息时仍有流量分发到此节点，导致用户校验流程失败，用户登录失败。,手动停止故障节点后，F5探测到该节点停止并将该节点剔除，门户应用服务器和IDS服务器不再访问该节点，用户登录恢复。,以季度为周期进行重启操作。加强重要系统的应急演练。,,,1.01666666666279,60.9999999997672,0,无告警,有,0,0,0,无,有,有,有,有,4月,06,,0,0,0,,,,,,,,8,用户申告,是,否,0
480,882,276.0,,,2016-04-06 15:40:10,,2016-04-06 18:30:10,四川,IMS系统,二级部署,信息系统运行异常,不影响用户使用但系统有告警,4月6日15:40-18:30，国网四川电力所有系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测异常。,应用软件,运行维护不当,应用节点配置不合理,经查原因为4月5日国网四川电力对I6000数据入库模块和总线进行升级消缺检修，I6000中升级包中的edic.jar包未被此次检修下发的升级包替换。因旧版edic.jar处理缓存中的业务系统网管数据较慢，表现为数据排队入库现象，I6000监控页面部分系统监控异常现象。重新部署数据包，并启动 I6000支撑服务器上相关服务后，系统指标恢复正常。,重新部署数据包,0,,,2.83333333331393,169.999999998836,0,IMS监控,无,0,0,0,无,有,有,有,无,4月,06,,0,0,0,,,,,,,,15,时长与用户数异常URL异常,是,否,0
481,883,277.0,,,2016-04-06 22:35:10,,2016-04-06 22:55:10,四川,计量资产全寿命周期,0,信息系统运行异常,网络非计划停运,4月6日22:35-22:55，国网四川电力MDS系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测异常。,网络,运行维护不当,检修操作不当,经查，故障原因为国网四川电力对本地网络进行调整检修工作。检修期间将省本地网核心路由器R1进行版本升级并重启，重启期间切换至路由器R2单独运行，达到性能瓶颈，MPLS标签分配异常导致部分路由条目丢失，造成该系统到统一权限接口服务器网络访问异常，无法通过调用统一权限接口计算运行监控指标，导致IMS监控指标中断。,0,0,,,0.333333333372138,20.0000000023283,0,IMS监控,无,0,0,0,无,有,有,有,无,4月,06,,0,0,0,,,,,,,,22,时长与用户数异常URL异常,是,是,0
482,884,0.0,,,2016-04-07 09:05:10,,2016-04-07 10:10:10,河南,数据保护服务,二级部署,信息系统运行异常,不影响用户使用但系统有告警,4月7日9:05-10:10，国网河南电力数据保护系统指标监控状态异常。期间，系统健康运行时长中断，在线用户数指标未监测，URL探测正常。,中间件,软件设计缺陷,数据库,经查，故障原因为宿主机与资源池管理平台连接异常，数据库无法正常启动，经手动启动冷备数据库后，系统恢复正常。,手动启动冷备数据库,0,,,1.08333333337214,65.0000000023283,0,IMS监控,无,0,有,0,无,有,有,,无,4月,07,,0,0,0,,,,,,,,9,时长与用户数异常URL正常,是,否,0
483,885,0.0,,,2016-04-08 02:30:10,,2016-04-08 04:40:10,国网信通,营销管控,二级部署,0,0,4月8日2:30，国网信通调度监控发现营销项目管理系统IMS健康运行时长及在线用户数指标缺失，URL探测正常。4:40，经运检中心重启应用节点后，指标恢复正常。,未查清,运行维护不当,未反馈故障报告,0,0,0,,,2.16666666656965,129.999999994179,0,IMS监控,无,0,0,0,无,有,有,,无,4月,08,,0,0,0,,,,,,,,2,时长与用户数异常URL正常,0,0,0
484,886,0.0,,,2016-04-08 09:10:10,,2016-04-08 10:10:10,国网信通,电力交易,0,信息系统运行异常,不影响用户使用但系统有告警,"4月8日9:10，国网信通调度监控发现全国统一电力市场系统IMS健康运行时长及在线用户数指标缺失，URL探测正常。
",应用软件,运行维护不当,进程异常,开发平台UAP缺陷，定时进程hang住，无法向数据库写入数据，IMS向数据库取数时，无法找到数据（Data not found）报错。,重启定时进程后，IMS指标恢复。,定期重启定时进程。,,,1.00000000011642,60.0000000069849,0,IMS监控,无,0,0,0,无,有,无,,无,4月,08,,0,0,是,,,,,,,,9,时长与用户数异常URL正常,0,0,0
